addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0,0,0,0,0,0,0.005103420920612996,0,0,0,0,0,0.008025388505088238,0.013643275465309338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004882431745991918,0,0,0.008748117693937477,0,0,0.14782537698034562,0,0,0.012415235650548511,0.010454206137318374,0,0,0,0,0,0,0.007890242985400713,0,0,0,0,0,0.15743632614982023,0.07512509098032442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2254500118479023,0,0,0.06005840391039399,0,0,0.07940829508758077,0,0,0.1220006068088163,0.15617962145370362
0,0,0,0,0,0,0.005040118255602755,0,0,0,0,0,0.007995676380417175,0.014301808031529762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052635693447041255,0,0,0.007816281792652513,0,0,0.15451396790734698,0,0,0.012069025717205775,0.01031622024451195,0,0,0,0,0,0,0.007890163265273758,0,0,0,0,0,0.1668957061037212,0.08671307953927139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20935607366844255,0,0,0.05883584280802746,0,0,0.07110120685123558,0,0,0.1016314832845581,0.1475186856588185
0,0,0,0,0,0,0.004998237315277818,0,0,0,0,0,0.008246437183171902,0.014733400834668342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562942451728437,0,0,0.006861991171173324,0,0,0.1591547001856052,0,0,0.011955141092559223,0.010189318706384074,0,0,0,0,0,0,0.007856031956549629,0,0,0,0,0,0.17707198763977336,0.10078330624298054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19551210830442786,0,0,0.05699855845385629,0,0,0.06304293950291988,0,0,0.08465383868177769,0.14031222029532003
0,0,0,0,0,0,0.00497794944039654,0,0,0,0,0,0.008687214430139867,0.014944509691329941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005979337636832056,0,0,0.005953795095014548,0,0,0.1616793887388621,0,0,0.012089389772484688,0.010092162805506314,0,0,0,0,0,0,0.007789670076170299,0,0,0,0,0,0.18785869837596625,0.1172366504734226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18352390398623916,0,0,0.054591981786022044,0,0,0.055335222575176375,0,0,0.07112800099291577,0.1344274425926708
0,0,0,0,0,0,0.0049770095250113175,0,0,0,0,0,0.009237849192434944,0.014955189896157921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006314191318254702,0,0,0.005176432923429688,0,0,0.16208248972891123,0,0,0.012469011727740275,0.010041667112926204,0,0,0,0,0,0,0.0076949020449106655,0,0,0,0,0,0.19908238430079314,0.13583474975886634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1729367800509164,0,0,0.05170861873925442,0,0,0.04808214403893212,0,0,0.060988881523647086,0.1296851322570957
0,0,0,0,0,0,0.004990816709483506,0,0,0,0,0,0.009830915067701358,0.014795270277631127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006634539014579518,0,0,0.004629693488713207,0,0,0.16041020160874722,0,0,0.013071148662851171,0.010051265753102128,0,0,0,0,0,0,0.007577004213080314,0,0,0,0,0,0.2104987877775215,0.15620318313674264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1632910281292585,0,0,0.04847397644780091,0,0,0.04138223471443244,0,0,0.05405779696585125,0.1258805809841652
0,0,0,0,0,0,0.005012664753506823,0,0,0,0,0,0.010413032911289352,0.014500697201394323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069389188691796845,0,0,0.004426201699087788,0,0,0.1567495434104589,0,0,0.01385247906337147,0.010129319800854186,0,0,0,0,0,0,0.007442106104926579,0,0,0,0,0,0.22179732112831976,0.177844747171823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15417240739728924,0,0,0.045031141905248755,0,0,0.0353206151563792,0,0,0.05005735709055876,0.1228026095429046
0,0,0,0,0,0,0.005034156530430804,0,0,0,0,0,0.01094517804267405,0.014110168530764697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007222496726481198,0,0,0.004688132063447581,0,0,0.15121921970584687,0,0,0.014750055969620918,0.010277808127117176,0,0,0,0,0,0,0.007296578455215106,0,0,0,0,0,0.2326149348355429,0.2001625361082907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14525046384389,0,0,0.041525839157926986,0,0,0.029962406128424064,0,0,0.04862873382162716,0.12024929312405049
0,0,0,0,0,0,0.005045753205336703,0,0,0,0,0,0.01140211246419943,0.013662175991118412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007476168462612779,0,0,0.005542902847143141,0,0,0.14396379152567085,0,0,0.015683369340623372,0.010491431573499278,0,0,0,0,0,0,0.00714645011987891,0,0,0,0,0,0.24255821636391192,0.22249144596017784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13630101274285356,0,0,0.03809333574104491,0,0,0.025348185552084696,0,0,0.04935054264483023,0.11803965126947527
0,0,0,0,0,0,0.00503744342669554,0,0,0,0,0,0.011771101091786971,0.013192545417713778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007686227563924803,0,0,0.007117954579623282,0,0,0.13515157399307684,0,0,0.01655764542585156,0.010757229853019681,0,0,0,0,0,0,0.006996918276462537,0,0,0,0,0,0.25123169872454193,0.244136348256801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1272129444119041,0,0,0.03484831114966065,0,0,0.021491822327001992,0,0,0.05175872422641934,0.11602121868504853
0,0,0,0,0,0,0.004999531826257821,0,0,0,0,0,0.01205009376520976,0.012732519912824277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007834667929054368,0,0,0.009534803707486205,0,0,0.12497565433329803,0,0,0.017268351001455455,0.01105475653652324,0,0,0,0,0,0,0.0068520106102651,0,0,0,0,0,0.2582705379272867,0.26441534187163135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11798112493109818,0,0,0.0318784667600388,0,0,0.018380629295761484,0,0,0.05536690208141982,0.11407391104805337
0,0,0,0,0,0,0.00492354155226103,0,0,0,0,0,0.012245561023471876,0.012307405200650191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790014781491932,0,0,0.01290267356236658,0,0,0.11365683172900654,0,0,0.0177068441798795,0.011356817779927678,0,0,0,0,0,0,0.006714424947681436,0,0,0,0,0,0.2633749584921005,0.2827059546227083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10868903779174963,0,0,0.029242184502975686,0,0,0.0159775242926986,0,0,0.059686896893578124,0.11211077295577165
0,0,0,0,0,0,0.004803210834921929,0,0,0,0,0,0.012370167569072213,0.011935780095736329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007859595907050302,0,0,0.017312131055416922,0,0,0.1014467445282925,0,0,0.01776709816073398,0.011630775962115824,0,0,0,0,0,0,0.006585543989931398,0,0,0,0,0,0.26634231502741773,0.2984910262235367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09948574924960775,0,0,0.02697005535792363,0,0,0.014224751439703132,0,0,0.06424927291416307,0.11007627360084575
0,0,0,0,0,0,0.004635541591475447,0,0,0,0,0,0.012440446669697788,0.011629258281557251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007690398592284438,0,0,0.022829228296405574,0,0,0.08862924864472795,0,0,0.017353372548910853,0.011840417886760692,0,0,0,0,0,0,0.006465604012355893,0,0,0,0,0,0.26709310968268135,0.31140005122149045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09056096597202645,0,0,0.025069649823355338,0,0,0.013048647490966448,0,0,0.06862359951872049,0.10794295552189638
0,0,0,0,0,0,0.004421829003665025,0,0,0,0,0,0.012474614960074836,0.011392757638299804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007373071165186718,0,0,0.029490631609238285,0,0,0.07551874106137103,0,0,0.016388641370581918,0.011948360336401004,0,0,0,0,0,0,0.0063539853577904,0,0,0,0,0,0.26568939092548793,0.32124103365180307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08212069534031952,0,0,0.023532542354280806,0,0,0.012364937721969978,0,0,0.07243775148419421,0.10570713061007245
0,0,0,0,0,0,0.004168585723592075,0,0,0,0,0,0.012490645894602226,0.011225197586598708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006894290699363099,0,0,0.037300186054450526,0,0,0.06245520889286812,0,0,0.014823488129613085,0.011918933161931116,0,0,0,0,0,0,0.00624958031257175,0,0,0,0,0,0.26234399372221645,0.3280178442364387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07436515143353774,0,0,0.022342337218837115,0,0,0.012084112158352717,0,0,0.07539506933954732,0.10338443991698902
0,0,0,0,0,0,0.0038882705294048343,0,0,0,0,0,0.012504691066920126,0.011120520399940343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006250141513368613,0,0,0.04622730570341899,0,0,0.049796721641897225,0,0,0.012645065784360705,0.011721456442312215,0,0,0,0,0,0,0.006151182147871484,0,0,0,0,0,0.25741730039293603,0.33192968901831726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06747014824326864,0,0,0.02148229641048527,0,0,0.012116473250625686,0,0,0.07728747897280955,0.10100608460395433
0,0,0,0,0,0,0.0035997271144935913,0,0,0,0,0,0.012529915273754404,0.011068917469571622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005449381738806864,0,0,0.056207418460691355,0,0,0.037910615129497977,0,0,0.009885605134918573,0.011333804571436398,0,0,0,0,0,0,0.006057839370545146,0,0,0,0,0,0.2513978804421116,0.3333515844672463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615728254935094,0,0,0.02094129778035421,0,0,0.01237644584044358,0,0,0.07800205056105172,0.09861593332605127
0,0,0,0,0,0,0.0033282459633033816,0,0,0,0,0,0.012575784107225697,0.011058141201652612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451650933270532,0,0,0.06714442485417212,0,0,0.027164528438976685,0,0,0.006629858499544935,0.010746115693788943,0,0,0,0,0,0,0.005969137027914086,0,0,0,0,0,0.24486605516192084,0.3327977981128378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05676204019850947,0,0,0.02071738079191851,0,0,0.012785854732956937,0,0,0.077519104546128,0.09626793776091629
0,0,0,0,0,0,0.0031051840229033025,0,0,0,0,0,0.012647791891790815,0.01107480724347079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034943978789344376,0,0,0.07891475425878008,0,0,0.017917871224058437,0,0,0.003020800818533221,0.009964452806299593,0,0,0,0,0,0,0.0058853893694002825,0,0,0,0,0,0.2384434481258267,0.33087267304122464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05307336800070275,0,0,0.020818721983501327,0,0,0.013276107899186877,0,0,0.07590246901944786,0.09402306312501899
0,0,0,0,0,0,0.0029670910588309955,0,0,0,0,0,0.012747575492508417,0.011105629855364558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024462641469099886,0,0,0.09137210836836175,0,0,0.010513666364140885,0,0,-0.0007371272551745409,0.009014174220782479,0,0,0,0,0,0,0.005807730001001185,0,0,0,0,0,0.2327338176659504,0.3282147274685333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05048837990549762,0,0,0.02126206269887053,0,0,0.013789384493009336,0,0,0.07328441222803744,0.09194529989583926
0,0,0,0,0,0,0.0029542965166739527,0,0,0,0,0,0.012873330927782527,0.011138538824603746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001456726967926359,0,0,0.10435175717730717,0,0,0.005270221979341642,0,0,-0.004377933337818318,0.007942763545927102,0,0,0,0,0,0,0.005738080139459348,0,0,0,0,0,0.2282612433051956,0.32544048927442654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04893765150567293,0,0,0.0220687682154344,0,0,0.014278994086703505,0,0,0.0698478924421116,0.09009687930979944
0,0,0,0,0,0,0.0031089507477060673,0,0,0,0,0,0.01302043957183906,0.011163606646151488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006317390646348865,0,0,0.11767380244127842,0,0,0.002471844167593887,0,0,-0.0075777583375131385,0.00682187695289413,0,0,0,0,0,0,0.00567899221122972,0,0,0,0,0,0.22541225370480283,0.3230926243473637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04830696068831768,0,0,0.02325905738016982,0,0,0.014709115127331883,0,0,0.06580807696866804,0.08853346156949782
0,0,0,0,0,0,0.0034725842666772973,0,0,0,0,0,0.013182243789476049,0.011173707319645738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72072046826505e-05,0,0,0.1311456291375875,0,0,0.002357983424541636,0,0,-0.009962791715794258,0.005748354877040737,0,0,0,0,0,0,0.005633389983835313,0,0,0,0,0,0.2243885403291153,0.3215947624040922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048446135675588295,0,0,0.024845200677686315,0,0,0.015054119720130881,0,0,0.06139439163324554,0.0873001499028096
0,0,0,0,0,0,0.004083301777895056,0,0,0,0,0,0.013350947508500998,0.011164891161159917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.842675283705256e-06,0,0,0.1445643216075916,0,0,0.005110862597838106,0,0,-0.011121636685551417,0.004843946808847779,0,0,0,0,0,0,0.005604240478507241,0,0,0,0,0,0.22517650932431396,0.3212152970111792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04917995636121116,0,0,0.02682458133213437,0,0,0.015297635934719502,0,0,0.05683403269145286,0.08642873285037184
0,0,0,0,0,0,0.004972772278215714,0,0,0,0,0,0.013518613674403915,0.011136539820784688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048436526460491117,0,0,0.15771977162796255,0,0,0.010842301795008743,0,0,-0.010622073439838956,0.004253563712307123,0,0,0,0,0,0,0.005594197500105945,0,0,0,0,0,0.2275385156635,0.32204279243666634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05032036489379876,0,0,0.02917356024996868,0,0,0.015431415019625402,0,0,0.05233783036152586,0.08593618061029304
0,0,0,0,0,0,0.006163209984683634,0,0,0,0,0,0.01367822252462963,0.011091374247272827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017244646358486665,0,0,0.1703985993371688,0,0,0.019580855581650274,0,0,-0.008031890020663814,0.004141954409697306,0,0,0,0,0,0,0.0056052613810631344,0,0,0,0,0,0.23102820591670825,0.32397552065801616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051678958344638544,0,0,0.031843104858121384,0,0,0.015453999006595723,0,0,0.04808905832326232,0.08582410453211564
0,0,0,0,0,0,0.007664561445870606,0,0,0,0,0,0.013824741837236072,0.011035348736349735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003878634316189263,0,0,0.1823885938409078,0,0,0.03126051861778237,0,0,-0.0029431406386144963,0.004688769546987015,0,0,0,0,0,0,0.005638496510271385,0,0,0,0,0,0.23502984797041893,0.32672795656945175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05307852763167656,0,0,0.03475699526258596,0,0,0.015369170736189375,0,0,0.04423526640796058,0.0860784882513983
0,0,0,0,0,0,0.009472129777727616,0,0,0,0,0,0.013956143551093049,0.010977435715902583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007100061133897433,0,0,0.1934830259733652,0,0,0.04571227192100002,0,0,0.005001118069389354,0.006082046189914528,0,0,0,0,0,0,0.005693841378086439,0,0,0,0,0,0.23881871677566296,0.32985549895799193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05436246254245009,0,0,0.03781312629165298,0,0,0.015184268372340427,0,0,0.04088292069314543,0.0866689143026916
0,0,0,0,0,0,0.01156487674796134,0,0,0,0,0,0.014074311787056659,0.010929301266582063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011523480614383139,0,0,0.20348398725486028,0,0,0.06265965489278025,0,0,0.016078870093494433,0.008510233668364162,0,0,0,0,0,0,0.005770035517656844,0,0,0,0,0,0.24163651363796457,0.33279596593564237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05540117391961834,0,0,0.04088806983868624,0,0,0.014908510547742278,0,0,0.038094779082936195,0.08754722771882378
0,0,0,0,0,0,0.013904636572439516,0,0,0,0,0,0.014185797812728046,0.010904883066222271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01725522766915684,0,0,0.21220463296898193,0,0,0.08171931214731408,0,0,0.030461568178228003,0.01215296837064994,0,0,0,0,0,0,0.005864669468510872,0,0,0,0,0,0.24277297023048053,0.33492371723527276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05609536250033719,0,0,0.04384465437782376,0,0,0.014551441309414631,0,0,0.035890093308148734,0.08864631092391327
0,0,0,0,0,0,0.016436425958712413,0,0,0,0,0,0.014302390302315914,0.010919905335098174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024363393571944673,0,0,0.21947116934934133,0,0,0.10240705458269596,0,0,0.04818889446083827,0.017170877606368432,0,0,0,0,0,0,0.005974337729730538,0,0,0,0,0,0.24164326201862185,0.3356096150278878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056376638564500654,0,0,0.046541863745571274,0,0,0.014121557093479781,0,0,0.034247505852274984,0.08987971866231102
0,0,0,0,0,0,0.01908996051187048,0,0,0,0,0,0.014441491207044833,0.010991367624451184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03286877188429858,0,0,0.22512585223862458,0,0,0.12414946960550399,0,0,0.06914802716135096,0.023694782364901294,0,0,0,0,0,0,0.006094859798972165,0,0,0,0,0,0.23785049894918295,0.3342791710161569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05620627185846427,0,0,0.04884591614847192,0,0,0.013625175292627469,0,0,0.03311022017336822,0.09114285212368972
0,0,0,0,0,0,0.021782417461995485,0,0,0,0,0,0.014626305589372078,0.011137029401591772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04273724645347741,0,0,0.22903183156260265,0,0,0.14630067865358415,0,0,0.09305962941401565,0.031814746779708004,0,0,0,0,0,0,0.006221533338281871,0,0,0,0,0,0.2312229618056055,0.3304625954209451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05557292723468846,0,0,0.05064117303871957,0,0,0.013065636549100037,0,0,0.0323929356040895,0.09231626749375152
0,0,0,0,0,0,0.024422390996899936,0,0,0,0,0,0.014885843793857788,0.011374908852881978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05387428395860622,0,0,0.23107990961980024,0,0,0.16816358311812826,0,0,0.11947260126239223,0.04156945849411612,0,0,0,0,0,0,0.0063494009078612955,0,0,0,0,0,0.2218207839922618,0.32383262882706326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05449006024017333,0,0,0.051839645836469064,0,0,0.012442981887065004,0,0,0.03199008580326929,0.09327150269559482
0,0,0,0,0,0,0.02691486017439103,0,0,0,0,0,0.015254706683282883,0.011722818596547295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06612232082211639,0,0,0.23119668685903352,0,0,0.18901476258203823,0,0,0.14776928748931312,0.05293646594364371,0,0,0,0,0,0,0.006473533708187367,0,0,0,0,0,0.20991460401740716,0.3142275499993911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052993233850394915,0,0,0.05238800041666572,0,0,0.011754267753394736,0,0,0.03178493493238365,0.0938792946539973
0,0,0,0,0,0,0.029166836392292936,0,0,0,0,0,0.01577259860405742,0.012197930021986382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07926180658629538,0,0,0.22935291855600284,0,0,0.20813248184702288,0,0,0.17718237229139144,0.0658240323051654,0,0,0,0,0,0,0.006589326716525314,0,0,0,0,0,0.19594327175028364,0.3016575707964623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051137238566563964,0,0,0.05227110290138939,0,0,0.010994630308809376,0,0,0.03165904998592736,0.09401932055772878
0,0,0,0,0,0,0.031093187350757775,0,0,0,0,0,0.016483483815503474,0.012816315413289606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09301640400151003,0,0,0.22557046172039258,0,0,0.22482792193195145,0,0,0.20682395264736014,0.08006571926634617,0,0,0,0,0,0,0.006692779365282256,0,0,0,0,0,0.18045907966764965,0.2862954977348819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04899283516161124,0,0,0.05151171477167579,0,0,0.010159129624653143,0,0,0.0315015625407309,0.0935901822528619
0,0,0,0,0,0,0.03262206117232925,0,0,0,0,0,0.017434283906293768,0.01359239532688027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10706248747809376,0,0,0.21992647894013234,0,0,0.23847911764365012,0,0,0.2357264200380948,0.09541885154890394,0,0,0,0,0,0,0.00678072057708189,0,0,0,0,0,0.16406896909615093,0.2684551030290398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046643004295473495,0,0,0.05016675374465302,0,0,0.009245305334709443,0,0,0.031217431525863256,0.09251850460037167
0,0,0,0,0,0,0.033699479626838814,0,0,0,0,0,0.018673001980846895,0.014538209875614988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12104266057268814,0,0,0.21255442742085823,0,0,0.24856545022721216,0,0,0.26289390892206344,0.11156778355250102,0,0,0,0,0,0,0.00685093644905716,0,0,0,0,0,0.14737900028671605,0.24856178837146156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04417864694010255,0,0,0.04832104733235584,0,0,0.008256280222973061,0,0,0.030733777957156955,0.09076622853608729
0,0,0,0,0,0,0.03429274089227344,0,0,0,0,0,0.020246160417767996,0.01566243236765969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13458254505160805,0,0,0.20364197508056062,0,0,0.2546992716909761,0,0,0.28736161362961204,0.12813264454303983,0,0,0,0,0,0,0.006902185353335117,0,0,0,0,0,0.130947341565096,0.2271201071856177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04169385437110282,0,0,0.04607960838211327,0,0,0.007204175060529665,0,0,0.030003685642612986,0.08833511376553986
0,0,0,0,0,0,0.03439225707620017,0,0,0,0,0,0.022195480504549555,0.016969070866682236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14730967722485117,0,0,0.19342635494157995,0,0,0.25665105588471043,0,0,0.3082585656482416,0.14468387819699746,0,0,0,0,0,0,0.006934108068062433,0,0,0,0,0,0.11524897341600228,0.20468144941465982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039281055973407454,0,0,0.04355921523487307,0,0,0.006113526132506279,0,0,0.02900739315477037,0.08526758176988991
0,0,0,0,0,0,0.03401161939362759,0,0,0,0,0,0.024553871005088986,0.018455894018840978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15887323233646125,0,0,0.18218790037683946,0,0,0.25436572662195334,0,0,0.32486849789862454,0.16076222435097895,0,0,0,0,0,0,0.006947059312260485,0,0,0,0,0,0.10065349445355565,0.18181358925443597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03702636562283203,0,0,0.04087969221097518,0,0,0.0050243442728876465,0,0,0.027751065298006684,0.08164360720455902
0,0,0,0,0,0,0.03318594048343501,0,0,0,0,0,0.027340967267604866,0.02011273878618988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16896354494848229,0,0,0.17024196475553172,0,0,0.24796965691215392,0,0,0.3366832456934294,0.17590278803742695,0,0,0,0,0,0,0.00694190478378326,0,0,0,0,0,0.08741581869981821,0.15907258563182655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03500537391073418,0,0,0.038155177677385826,0,0,0.003994448230259314,0,0,0.026263559523768108,0.07757427433588017
0,0,0,0,0,0,0.03196871132516706,0,0,0,0,0,0.03055854478965153,0.021919928613636154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17733039108385978,0,0,0.15792847786223196,0,0,0.2377684165753066,0,0,0.34344288953169105,0.1896609906047631,0,0,0,0,0,0,0.0069198274908136145,0,0,0,0,0,0.07567828411069616,0.13697754988045896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03327956688998729,0,0,0.03548604028755145,0,0,0.0031007485115608253,0,0,0.024591711887851107,0.07319319558536373
0,0,0,0,0,0,0.030427580736086653,0,0,0,0,0,0.03418616769063518,0.023847047416595827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18379868642769576,0,0,0.14559838293525568,0,0,0.22423511656563713,0,0,0.34515720310661413,0.20163779106882446,0,0,0,0,0,0,0.006882170817886939,0,0,0,0,0,0.06548190606539302,0.11598945227555052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03189346184695798,0,0,0.0329523935401937,0,0,0.0024392056405158364,0,0,0.02279468637282507,0.0686468628571021
0,0,0,0,0,0,0.02863963885321067,0,0,0,0,0,0.03817752519048703,0.025852309010876776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18828029318244668,0,0,0.1335969617441541,0,0,0.2079895024179212,0,0,0.34210519807405104,0.2115017451097565,0,0,0,0,0,0,0.006830327375189668,0,0,0,0,0,0.05678402544064293,0.09649496445262411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030872554417895916,0,0,0.03061000178085457,0,0,0.0021232304310269123,0,0,0.020937989138669517,0.06408481478600182
0,0,0,0,0,0,0.026686719031469335,0,0,0,0,0,0.04245806957311157,0.02788278345106222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19078079609527526,0,0,0.12224475886277955,0,0,0.18976871948154211,0,0,0.334812122380397,0.21900661196070523,0,0,0,0,0,0,0.006765681728189698,0,0,0,0,0,0.04947945984057233,0.07879554905283968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030222213176359133,0,0,0.028488986254618154,0,0,0.002280339491276962,0,0,0.019087719043995827,0.059650433078803425
0,0,0,0,0,0,0.024651037639235988,0,0,0,0,0,0.04692457764116992,0.02987574306558581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1914001074559689,0,0,0.11181753781493856,0,0,0.17039106418985603,0,0,0.3240066640065229,0.22400416889304797,0,0,0,0,0,0,0.00668961256572426,0,0,0,0,0,0.043422549786878616,0.06310145439038485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029927629778583813,0,0,0.02659532359992232,0,0,0.0030469294362944666,0,0,0.017305513798559533,0.05547286997946231
